SSYK 2012 kod;ISCO-08 ;Yrkesbenämning;;
3322;2434;Teknisk säljare inom IT;;
3322;3322;Utesäljare;;
3323;3323;Beställaransvarig;;
3323;3323;Inköpare;;
3323;3323;Inköpsansvarig;;
3323;3323;Inköpsledare;;
3323;3323;Inköpssamordnare;;
3323;3323;Logistiker, inköpare;;
3323;3323;Upphandlare;;
3323;3323;Uppköpare;;
3324;3339;Offertberedare;;
3324;3339;Offertchef;;
3324;3339;Offertingenjör;;
3324;3339;Offertman;;
3324;3339;Orderadministratör, handläggare ;;
3324;3339;Orderansvarig;;
3324;3339;Orderbehandlare;;
3324;3339;Orderchef;;
3324;3339;Orderfördelare;;
3324;3339;Orderhandläggare;;
3324;3339;Orderingenjör;;
3324;3339;Orderplanerare;;
3324;3339;Orderuppföljare;;
3331;3324;Agent, partihandel;;
3331;3324;Befraktare;;
3331;3324;Befraktningschef;;
3331;3324;Befraktningsmäklare;;
3331;3331;Exportspeditör;;
3331;3331;Fartygsklarerare;;
3331;3324;Flygmäklare;;
3331;3331;Flygspeditör;;
3331;3331;Hamnagent;;
3331;3324;Handelsagent, partihandel;;
3331;3331;Importspeditör;;
3331;3324;Köp- och försäljningsmäklare;;
3331;3331;Linjeagent;;
3331;3324;Partihandelsagent;;
3331;3324;Rederiagent;;
3331;3324;S&P-mäklare;;
3331;3324;Skeppningschef;;
3331;3324;Skeppningsplanerare;;
3331;3331;Skeppsklarerare;;
3331;3324;Skeppsmäklare;;
3331;3331;Speditionsförman;;
3331;3331;Speditionshandläggare;;
3331;3331;Speditör;;
3331;3331;Speditör, logistiker;;
3331;3331;Transportingenjör;;
3331;3324;Transportsäljare;;
3331;3331;Transporttekniker;;
3331;3331;Tulltaxerare;;
3331;3331;Waterclerk;;
3332;3332;Eventarrangör;;
3332;3332;Eventmakare;;
3332;3332;Festarrangör;;
3332;3332;Festivalarrangör;;
3332;3332;Mässarrangör;;
3332;3332;Projektledare, festival, konsert, utställning, temadag;;
3332;3339;Researrangör;;
3332;3339;Resebyråtjänsteman, reseproducent;;
3332;3339;Reseorganisatör;;
3332;3339;Reseplanerare;;
3332;3339;Reseproducent;;
3332;3339;Travel manager;;
3332;3332;Utställningsproducent, övrig;;
3333;3333;Arbetsförmedlare;;
3333;3333;Arbetskonsulent;;
3333;3333;Arbetsvägledare;;
3333;3333;Coach, jobb;;
3333;3333;Platsförmedlare;;
3334;3334;Fastighetsmäklare;;
3334;3334;Lägenhetssäljare;;
3335;3334;Besiktningsman, fastighet;;
3335;3334;Bostadsförvaltare;;
3335;3334;Bostadsinspektör, fastighetsföretag;;
3335;3334;Bostadsintendent;;
3335;3334;Driftchef, fastighetsförvaltning;;
3335;3334;Fastighetsadministratör;;
3335;3334;Fastighetsassistent;;
3335;3334;Fastighetsekonom, förvaltning;;
3335;3334;Fastighetsförmedlare;;
3335;3334;Fastighetsförvaltare;;
3335;3334;Fastighetsinspektör;;
3335;3334;Fastighetsintendent;;
3335;3334;Fastighetskamrer;;
3335;3334;Fastighetssekreterare;;
3335;3334;Fastighetsägare;;
3335;3334;Förvaltare, fastigheter;;
3335;3334;Hyresförhandlare;;
3335;3334;Hyresinspektör;;
3335;3334;Hyresintendent;;
3335;3334;Hyreskonsulent;;
3335;3334;Intendent, sjukhus;;
3335;3334;Kvalitetssamordnare, bostadsföretag;;
3335;3334;Miljösamordnare, bostadsföretag;;
3335;3334;Områdesförvaltare, fastighet;;
3335;3334;Skolintendent;;
3335;3334;Slottsfogde;;
3335;3334;Slottsuppsyningsman;;
3335;3334;Vicevärd;;
3339;3339;Ackvisitör, annonser;;
3339;3339;Affärskonsulent, butik;;
3339;3339;Anbudsläggare;;
3339;3339;Annonsansvarig;;
3339;3339;Annonsberedare;;
3339;3339;Annonschef;;
3339;3339;Annonskonsulent;;
3339;3339;Arrangörsutvecklare;;
3339;3339;Artistagent;;
3339;3339;Artistbokare;;
3339;3339;Artistförmedlare;;
3339;3339;Artistproducent;;
3339;3339;Artistutvecklare;;
3339;3339;Auktionist;;
3339;3339;Auktionsförrättare;;
3339;3339;Auktionskommissarie;;
3339;3339;Auktionsutropare;;
3339;3339;Beställningsfaktor;;
3339;3339;Bilverkmästare;;
3339;3339;Bilvårdschef;;
3339;3339;Butikskonsulent;;
3339;3339;Butiksplanerare;;
3339;3339;Castingansvarig;;
3339;3339;Energimäklare;;
3339;3339;Förlagsfaktor;;
3339;3339;Idrottsagent;;
3339;3339;Krafthandlare;;
3339;3339;Kundmottagare, bilverkstad;;
3339;3339;Litterär agent;;
3339;3339;Manager, rådgivare;;
3339;3339;Musikagent;;
3111;3339;Prisanalytiker;;
3111;3339;Prissättare;;
3111;3339;Produktionsfaktor;;
3339;3339;Produktionsledare, reklambyrå;;
3339;3339;Rollbesättare;;
3339;3339;Servicechef, bilverkstad;;
3339;3339;Servicerådgivare, bilverkstad;;
3339;3339;Space manager;;
3339;3339;Sponsoransvarig, idrottsförening;;
3339;3339;Sportagent;;
3339;3339;Teateragent;;
3339;3339;Trycksaksfaktor;;
3339;3339;Turnéledare;;
3339;3339;Turnéläggare;;
3339;3339;Verkmästare, bilverkstad;;
3341;3341;Arbetsledare, kontorspersonal;;
3341;3341;Gruppledare, kontorspersonal;;
3341;3343;Projektledare, administratör;;
3342;3342;Advokatsekreterare;;
3342;3411;Boupptecknare;;
3342;3411;Bouppteckningsförrättare;;
3342;3411;Boutredare;;
3342;3411;Boutredningsman;;
3342;3411;Domstolsassistent;;
3342;3411;Domstolssekreterare;;
3342;3411;Inskrivningshandläggare;;
3342;3411;Juristassistent;;
3342;3342;Juristsekreterare;;
3342;3411;Paralegal;;
3342;3342;Protokollförare, domstol;;
3342;3342;Sekreterare, advokat-;;
3342;3342;Sekreterare, jurist;;
3342;3411;Tingsvärd;;
3342;3342;Varumärkesassistent;;
3342;3342;Åklagarsekreterare;;
3343;3343;Chefssekreterare;;
3343;3343;Direktionssekreterare;;
3343;3343;Kanslichef, organisation, liten/lokal;;
3343;3343;Sekreterare, chefs-;;
3343;3343;Teatersekreterare;;
3343;3343;VD-assistent;;
3343;3343;VD-sekreterare;;
3351;3351;Befälhavare, kustbevakning;;
3351;3351;Gruppchef, Tullverket;;
3351;3351;Gränstullassistent;;
3351;3351;Gränstullmästare;;
3351;3351;Kustbevakningsassistent;;
3351;3351;Kustbevakningsinspektör;;
3351;3351;Kustbevakningstjänsteman;;
3351;3351;Kvalitetssäkrare, Tullverket;;
3351;3351;Tullaspirant;;
3351;3351;Tullassistent;;
3351;3351;Tullinformatör;;
3351;3351;Tullinspektör;;
3351;3351;Tullspecialist;;
3351;3351;Tulltjänsteman;;
3351;3351;Tulluppsyningsman;;
3351;3351;Vakthavande befäl, Tullverket;;
3352;3352;Deklarationsgranskare;;
3352;3352;Skatteaspirant;;
3352;3352;Skattehandläggare, övrig;;
3352;3352;Taxeringsassistent;;
3352;3352;Taxeringsinspektör;;
3353;3353;A-kassehandläggare;;
3353;3353;Bidragssekreterare, försäkringskassa;;
3353;3353;Försäkringsbedömare, försäkringskassa;;
3353;3353;Försäkringshandläggare, försäkringskassa;;
3353;3353;Försäkringskassehandläggare;;
3353;3353;Försäkringskassetjänsteman;;
3353;3353;Försäkringskonsult, försäkringskassa;;
3353;3353;Försäkringsrådgivare, försäkringskassa;;
3353;3353;Försäkringssekreterare, försäkringskassa;;
3353;3353;Försäkringstjänsteman, försäkringskassa;;
3353;3353;Försäkringsutredare, försäkringskassa;;
3353;3353;Handläggare, arbetslöshetskassa;;
3353;3353;Handläggare, bostadsbidrag;;
3353;3353;Handläggare, försäkringskassa;;
3353;3353;Handläggare, socialbidrag;;
3353;3353;Handläggare, soft;;
3353;3353;Kassaföreståndare, A-kassa;;
3353;3353;Kassaredogörare, A-kassa;;
3353;3353;Omprövare, A-kassa;;
3353;3353;Rehabiliteringskonsult, försäkringskassa;;
3353;3353;Rehabiliteringssamordnare, försäkringskassa;;
3353;3353;Rehabiliteringssekreterare;;
3353;3353;Rehabiliteringsutredare;;
3353;3353;Rehabsamordnare;;
3353;3353;Sjukkontrollant, försäkringskassa;;
3353;3353;Socialassistent;;
3353;3353;Socialbidragshandläggare;;
3353;3353;Socialförsäkringstjänsteman;;
3353;3353;Softhandläggare;;
3353;3353;Utredare, försäkringskassa;;
3353;3353;Utredningsassistent, socialtjänsten;;
3354;3257;Baninspektör, järnväg;;
3354;3115;Besiktningsingenjör, bilprovning;;
3354;3257;Besiktningsingenjör, säkerhet;;
3354;3115;Besiktningsman, fordon;;
3354;3115;Besiktningstekniker, bilprovningen;;
3354;3115;Besiktningstekniker, fordon;;
3354;3115;Bilbesiktningsingenjör;;
3354;3115;Bilbesiktningsman;;
3354;3115;Bilinspektör;;
3354;3115;Bilprovare;;
3354;3115;Biltestare;;
3354;3115;Fartygsinspektör;;
3354;3257;Flygsäkerhetskoordinator;;
3354;2263;Fordonsingenjör, Trafikverket;;
3354;3354;Förarprövare;;
3354;3257;Luftfartsingenjör;;
3354;3257;Luftfartsinspektör;;
3354;3115;Skeppsmätare;;
3354;3257;Strålskyddstekniker;;
3354;3257;Säkerhetsingenjör;;
3354;3257;Säkerhetsinspektör;;
3354;3257;Säkerhetsrådgivare, farligt gods;;
3354;3257;Trafikinspektör;;
3355;3115;Besiktningsman, ventilation;;
3355;3112;Brandingenjör;;
3355;3112;Brandinspektör;;
3355;3112;Brandskyddsingenjör;;
3355;3112;Brandskyddstekniker;;
3355;3112;Brandtekniker;;
3355;3354;Bygglovshandläggare;;
3355;3112;Byggnadsinspektör;;
3355;3112;Byggnadskontrollant;;
3355;3354;Byggnadslovshandläggare, byggnadsinspektör;;
3355;3112;Energiexpert;;
3355;3112;Energirådgivare;;
3355;3112;Energisparrådgivare;;
3355;3354;Handläggare, bygglov;;
3355;3112;Riskingenjör, brandskydd;;
3355;3112;Skyddsrumsinspektör;;
3355;3112;Tillgänglighetskonsult;;
3359;3354;Alkoholhandläggare;;
3359;3343;Byråsekreterare, ospec;;
3359;3359;Fiskeriinspektör;;
3359;3359;Fiskerikontrollant;;
3359;3343;Forskningsassistent, forskningsbiträde;;
3359;3343;Forskningsbiträde;;
3359;3343;Fortbildningssekreterare;;
3359;3343;Förbundskonsulent, intresseorganisation;;
3359;3343;Handläggare, administrativ assistent;;
3359;3343;Institutionssekreterare;;
3359;3343;Kanslisekreterare, administrativ assistent;;
3359;3343;Klinisk prövningsassistent ;;
3359;3354;Krogkontrollant;;
3359;3343;Kursadministratör;;
3359;3343;Kurssekreterare;;
3359;3343;Nämndsekreterare;;
3359;3343;Protokollförare, riksdag;;
3359;3343;Prövningsassistent, klinisk;;
3359;3354;Restauranginspektör;;
3359;3343;Riksdagsstenograf;;
3359;3343;Skolsekreterare, administrativ assistent;;
3359;3343;Studieadministratör;;
3359;3343;Studieassistent;;
3359;3343;Studiekonsulent;;
3359;3343;Studieorganisatör;;
3359;3343;Studiesekreterare;;
3359;3343;Studiestödsutredare;;
3359;3354;Tillståndsinspektör;;
3359;3343;Utbildningsadministratör;;
3359;3343;Utbildningssekreterare;;
3359;3343;Verksamhetsledare, studieförbund;;
3359;3343;Återbetalninghandläggare;;
3360;5412;Gränspolis;;
3360;3355;Inspektör, kriminalavdelning;;
3360;5414;Jaktpolis;;
3360;3355;Kommissarie;;
3360;3355;Kriminalassistent;;
3360;3355;Kriminalinspektör;;
3360;3355;Kriminalkommissarie;;
3360;3355;Kriminaltekniker;;
3360;5412;Livvakt, polis;;
3360;5412;Närpolis;;
3360;5412;Ordningspolis;;
3360;5412;Personskyddsväktare, polis;;
3360;3355;Polis, inspektör;;
3360;3355;Polis, kommissarie;;
3360;5412;Polis, ospec;;
3360;5412;Polisaspirant;;
3360;5412;Polisassistent;;
3360;3355;Polisinspektör;;
3360;3355;Poliskommissarie;;
3360;5412;Poliskonstapel;;
3360;5412;Polisman;;
3360;5412;Trafikpolis;;
3411;3412;Alkohol- och drogrådgivare;;
3411;3412;Alkohol- och drogterapeut;;
3411;3412;Alkohol- och drogutredare;;
3411;3412;Alkoholrådgivare;;
3411;3412;Alkoholterapeut;;
3411;3412;Anhörigkonsulent;;
3411;3412;Anhörigterapeut;;
3411;3412;Anstaltspedagog;;
3411;3412;Barnomsorgsassistent;;
3411;3412;Barnomsorgsinspektör;;
3411;3412;Barnomsorgssekreterare;;
3411;3412;Barnstugeassistent;;
3411;3412;Barnstugekonsulent;;
3411;3412;Behandlingsassistent, ansvar för utredning o. stödåtgärder;;
3411;3412;Behandlingspedagog;;
3411;3412;Behandlingssamordnare;;
3411;3412;Behandlingsterapeut;;
3411;3412;Brottsofferassistent;;
3411;3412;Diakoniassistent;;
3411;3412;Droginformatör;;
3411;3412;Drogrådgivare;;
3411;3412;Drogterapeut;;
3411;3412;Flyktingassistent;;
3411;3412;Församlingssyster;;
3411;3412;Handikappsekreterare;;
3411;3412;Hantverkspedagog;;
3411;3412;Hemhjälpsledare;;
3411;3412;Hemterapeut;;
3411;3412;Hemtjänstassistent, ansvar för utredning och stödåtgärder;;
3411;3412;Hemtjänstinspektör;;
3411;3412;Hemvårdsassistent;;
3411;3412;Hemvårdssekreterare;;
3411;3412;Kvinnojourarbetare;;
3411;3412;Placeringsassistent;;
3411;3412;Projektledare, socialt arbete;;
3411;3412;Rehabiliteringsassistent;;
3411;3412;Slumsyster;;
3411;3412;Socialpedagog ;;
3411;3412;Socioterapeut;;
3411;3412;SoL-handläggare;;
3411;3412;Spelterapeut;;
3411;3412;Ungdomsassistent;;
3411;3412;Vittnesassistent;;
3411;3412;Äldreomsorgshandläggare;;
3411;3412;Äldreomsorgsinspektör;;
3411;3412;Äldrepedagog;;
3411;3412;Övervakare;;
3412;3413;Baptistpastor;;
3412;3413;Evangelist, resepastor;;
3412;3413;Frikyrkopastor;;
3412;3413;Frälsningsofficer;;
3412;3413;Församlingsföreståndare, frikyrkoförsamling;;
3412;3413;Församlingsföreståndare, Frälsningsarmén;;
3412;3413;Metodistpastor;;
3412;3413;Missionär;;
3412;3413;Mormonpräst;;
3412;3413;Muezzin;;
3412;3413;Officer, frälsningsarmén;;
3412;3413;Pastor, frikyrkoförsamling;;
3412;3413;Predikant, frikyrka;;
3412;3413;Präst, frikyrkoförsamling;;
3421;3421;Bandyspelare;;
3421;3421;Banracingförare;;
3421;3421;Basketspelare;;
3421;3421;Beridare;;
3421;3421;Bilförare, tävling;;
3421;3421;Bilrallyförare;;
3421;3421;Bordtennisspelare;;
3421;3421;Enduroförare;;
3421;3421;Fotbollsspelare;;
3421;3421;Golfspelare;;
3421;3421;Handbollsspelare;;
3421;3421;Hästdressör;;
3421;3421;Hästtränare;;
3421;3421;Hästutbildare, ospec;;
3421;3421;Idrottsman;;
3421;3421;Idrottsproffs;;
3421;3421;Idrottsutövare, professionell;;
3421;3421;Innebandyspelare;;
3421;3421;Ishockeyspelare;;
3421;3421;Jockey;;
3421;3421;Mc-förare, tävling;;
3421;3421;Motocrossförare;;
3421;3421;Motorcykelförare, tävling;;
3421;3421;Professionell idrottsutövare;;
3421;3421;Racerförare;;
3421;3421;Rallyförare;;
3421;3421;Ryttare;;
3421;3421;Travkusk;;
3421;3421;Tävlingsryttare;;
3422;3423;Aerobicsinstruktör;;
3422;3423;Babysiminstruktör;;
3422;3422;Badmintontränare;;
3422;3422;Bandydomare;;
3422;3423;Barngymnastikledare;;
3422;3422;Baskettränare;;
3422;3422;Bordtennistränare;;
3422;3422;Boxningstränare;;
3422;3422;Brottningstränare;;
3422;3422;Coach, idrottsledare;;
3422;3422;Distriktsinstruktör, idrott;;
3422;3422;Distriktskonsulent, idrott och sport;;
3422;3422;Distriktstränare;;
3422;3422;Domare, idrott;;
3422;3422;Dopingkontrollant;;
3422;3423;Dykinstruktör;;
3422;3422;Elitdomare;;
3422;3423;Fallskärmsinstruktör;;
3422;3423;Fitnessinstruktör;;
3422;3422;Fotbollsdomare;;
3422;3422;Fotbollsinstruktör;;
3422;3422;Fotbollsledare;;
3422;3422;Fotbollstränare;;
3422;3422;Friidrottstränare;;
3422;3422;Förbundstränare;;
3422;3423;Föreningsinstruktör;;
3422;3422;Galopptränare;;
3422;3422;Golfinstruktör;;
3422;3423;Golfinstruktör, friskvård;;
3422;3422;Golftränare;;
3422;3423;Golftränare, friskvård;;
3422;3423;Gymnastikinstruktör, motion;;
3422;3423;Gymnastikledare, motion;;
3422;3422;Gymnastiktränare;;
3422;3422;Handbollsdomare;;
3422;3422;Hippolog;;
3422;3422;Hockeydomare;;
3422;3422;Idrottsdomare;;
3422;3422;Idrottsinstruktör;;
3422;3422;Idrottskonsulent;;
3422;3422;Idrottsledare;;
3422;3423;Idrottspedagog;;
3422;3422;Idrottstränare;;
3422;3423;Idrottstränare, motion;;
3422;3422;Innebandydomare;;
3422;3422;Innebandytränare;;
3422;3422;Instruktör, idrott;;
3422;3422;Ishockeydomare;;
3422;3422;Ishockeytränare;;
3422;3422;Judotränare;;
3422;3422;Kanottränare;;
3422;3423;Karateinstruktör;;
3422;3422;Klubbtränare;;
3422;3422;Klätterinstruktör;;
3422;3423;Klätterinstruktör, friskvård;;
3422;3422;Konståkningstränare;;
3422;3423;Meditationsledare;;
3422;3423;Motionsinstruktör;;
3422;3423;Motionskonsulent;;
3422;3423;Motionsledare;;
3422;3423;Personlig tränare, friskvård;;
3422;3423;Ridinstruktör;;
3422;3423;Ridlärare;;
3422;3423;Ridskoleinstruktör;;
3422;3422;Salsainstruktör;;
3422;3423;Salsainstruktör, motion;;
3422;3423;Seglarinstruktör;;
3422;3422;Simhoppsinstruktör;;
3422;3422;Siminstruktör;;
3422;3423;Simlärare, friskvård;;
3422;3423;Simskollärare, friskvård;;
3422;3422;Simtränare;;
3422;3422;Skidinstruktör;;
3422;3423;Skidlärare, friskvård;;
3422;3422;Skidtränare;;
3422;3422;Snowboardinstruktör, friskvård;;
3422;3422;Snowboardtränare;;
3422;3423;Spinninginstruktör;;
3422;3422;Sportchef;;
3422;3422;Sportledare;;
3422;3423;Stavgångsinstruktör;;
3422;3423;Stavgångsledare;;
3422;3423;Styrkeinstruktör;;
3422;3422;Tekniskt biträde, travbana;;
3422;3422;Tennisinstruktör;;
3422;3423;Tennisinstruktör, motion;;
3422;3422;Tennistränare;;
3422;3422;Travfunktionär;;
3422;3422;Travtränare;;
3422;3422;Tränare, idrott;;
3422;3422;Träningsinstruktör;;
3422;3422;Träningsledare;;
3422;3422;Ungdomsinstruktör, idrott;;
3422;3423;Vattenaerobicsinstruktör;;
3422;3423;Vattengymnastikinstruktör;;
3422;3422;Vattenpolotränare;;
3422;3423;Workoutinstruktör;;
3422;3423;Yoga instruktör;;
3423;3423;Aktivitetsledare, fritidsaktivitet;;
3423;3423;Barn- och ungdomsledare;;
3423;3423;Barnkoloniledare;;
3423;3423;Barnkonsulent, församling;;
3423;3423;Barnkörledare;;
3423;3423;Barnledare, församling;;
3423;3423;Fritidsassistent;;
3423;3423;Fritidsgårdsföreståndare;;
3423;3423;Fritidsinstruktör;;
3423;3423;Fritidskonsulent;;
3423;3423;Fritidsledare;;
3423;3423;Föreståndare, fritidsgård/fritidspedagog;;
3423;3412;Församlingsassistent, skolbarn, ungdom, vuxna;;
3423;3412;Församlingspedagog;;
3423;3423;Gårdsföreståndare, fritidsgård;;
3423;3423;Konfirmandledare;;
3423;3423;Lägerledare;;
3423;3423;Miniorledare;;
3423;3423;Pensionärskonsulent;;
3423;3423;Projektledare, scoutverksamhet;;
3423;3423;Scoutledare;;
3423;3423;Stiftskonsulent;;
3423;3423;Ungdomskonsulent;;
3423;3423;Ungdomsledare;;
3423;3423;Ungdomssekreterare, fritidsverksamhet;;
3424;3423;Distriktskonsulent, hälsoinformatör;;
3424;3423;Friskvårdare;;
3424;3423;Friskvårdsinstruktör;;
3424;3423;Friskvårdskonsult;;
3424;3423;Friskvårdsledare;;
3424;3423;Friskvårdsterapeut;;
3424;3423;Hälsocoach;;
3424;3423;Hälsoinformatör;;
3424;3423;Hälsopedagog;;
3424;3423;Hälsorådgivare;;
3424;3423;Hälsostrateg;;
3424;3423;Hälsoupplysare;;
3424;3423;Viktväktarkonsulent;;
3431;3431;A-fotograf;;
3431;3431;Arkivfotograf;;
3431;3431;Ateljéfotograf;;
3431;3431;B-fotograf;;
3431;3431;Bildbehandlare;;
3431;3431;Bildjournalist;;
3431;3431;Bildredigerare;;
3431;3431;Chefsfotograf;;
3431;3431;Dokumentärfotograf;;
3431;3521;Filmare;;
3431;3521;Filmfotograf;;
3431;3431;Flygfotograf;;
3431;3431;Fotograf;;
3431;3431;Fotografassistent;;
3431;3431;Frilansfotograf;;
3431;3431;Industrifotograf;;
3431;3431;Institutionsfotograf;;
3431;3431;Kameraassistent, foto;;
3431;3431;Modefotograf;;
3431;3431;Museifotograf;;
3431;3431;Naturfotograf;;
3431;3431;Nyhetsfotograf;;
3431;3431;Porträttfotograf;;
3431;3431;Pressfotograf;;
3431;3431;Redigerare;;
3431;3431;Reklamfotograf;;
3431;3431;Reportagefotograf;;
3431;3431;Sjukhusfotograf;;
3431;3431;Skolfotograf;;
3431;3431;Stillbildsfotograf;;
3431;3521;Trickfilmsfotograf;;
3431;3521;TV-fotograf;;
3431;3521;Videofotograf;;
3432;3435;AD-assistent;;
3432;3432;Affärsdekoratör;;
3432;3435;Assistent, AD-;;
3432;3432;Ateljédekoratör;;
3432;3432;Butiksinredare;;
3432;3432;Butikskommunikatör;;
3432;3432;Chefsdekoratör;;
3432;3432;Dekorationschef;;
3432;3432;Dekorationsmålare, bygg;;
3432;3432;Dekoratör, affär;;
3432;3432;Dekoratör, inredning;;
3432;3432;Dekoratör, utställning;;
3432;3432;Dekormålare, film;;
3432;3432;Dekormålare, teater;;
3432;3432;Dekormålare, TV;;
3432;3432;Filmmålare;;
3432;3432;Färgkonsult, inredning;;
3432;3432;Heminredare;;
3432;3432;Heminredningskonsult;;
3432;3432;Home staging konsult;;
3432;3432;Home styling konsult;;
3432;3432;Inredare, övrig;;
3432;3432;Inredningsdesigner;;
3432;3432;Inredningskonsulent, övrig;;
3432;3432;Inredningskonsult, övrig;;
3432;3432;Inredningsritare;;
3432;3432;Konsult, färg-;;
3432;3432;Mässdekoratör;;
3432;3432;Reklamdekoratör;;
3432;3432;Scendekoratör;;
3432;3432;Scenograf;;
3432;3432;Scenografassistent;;
3432;3432;Stylist, inredning;;
3432;3432;Teaterdekoratör;;
3432;3432;Teatermålare;;
3432;3432;Visual merchandiser ;;
3433;3435;Ackvisitör, rekvisitör;;
3433;3435;Attributör;;
3433;3435;FAD (First assistant director);;
3433;3435;Filminspicient;;
3433;3435;Filmscripta;;
3433;3435;Inspelningsassistent;;
3433;3435;Inspicient;;
3433;3435;Kostymassistent;;
3433;3435;Kostymmästare;;
3433;3435;Kostymör;;
3433;3435;Ljudradioinspicient;;
3433;3435;Loggare;;
3433;3435;Orkestervaktmästare;;
3433;3435;Passare;;
3433;3435;Produktionsassistent, film, TV;;
3433;3435;Produktionssekreterare;;
3433;3435;Programsekreterare;;
3433;3435;Prompter;;
3433;3435;Påklädare;;
3433;3435;Regiassistent;;
3433;3435;Rekvisitör;;
3433;3435;Rekvisitörsassistent;;
3433;3435;Scripta;;
3433;3435;Studioman;;
3433;3435;Sufflör;;
3433;3435;Sändningsledare, TV;;
3433;3435;Tablåläggare, TV;;
3433;3435;Teaterassistent;;
3433;3435;Teaterinspicient;;
3433;3435;TV-inspicient;;
3433;3435;TV-scripta;;
3439;2659;Akrobat;;
3439;2659;Buktalare;;
3439;2659;Cirkusartist;;
3439;2659;Clown;;
3439;2656;Discjockey;;
3439;2659;Dockspelare;;
3439;2659;Eldslukare;;
3439;2659;Entertainer;;
3439;2659;Fakir;;
3439;2656;Föreläsare;;
3439;2659;Gycklare;;
3439;2659;Illusionist;;
3439;2659;Imitatör;;
3439;2656;Inläsare;;
3439;2659;Jonglör;;
3439;2659;Komiker;;
3439;2656;Konferencier;;
3439;2659;Lindansare;;
3439;2656;Nyhetsuppläsare;;
3439;2656;Presentatör, radio, TV m.m.;;
3439;2656;Programannonsör;;
3439;2656;Programledare;;
3439;2656;Programpresentatör;;
3439;2656;Programtextare;;
3439;2656;Programvärd;;
3439;2656;Speaker;;
3439;2659;Stand-up-komiker;;
3439;3435;Statist;;
3439;3435;Stuntman;;
3439;2659;Svärdslukare;;
3439;2656;Talboksinläsare;;
3439;2656;Taltidningsinläsare;;
3439;3435;Tatuerare;;
3439;2656;Tidningsinläsare;;
3439;2659;Trapetskonstnär;;
3439;2659;Trollkarl;;
3439;2656;TV-presentatör;;
3439;2659;Varietéartist;;
3441;5165;Bilskollärare;;
3441;5165;Lärare, trafikyrken;;
3441;5165;Trafiklärare;;
3441;5165;Trafikpedagog;;
3441;5165;Trafikskollärare;;
3441;5165;Utbildningsledare, trafikskola;;
3449;2359;Cirkelledare, studier;;
3449;2424;Coach, ledarskapsutbildare;;
3449;2355;Dansinstruktör;;
3449;2355;Danslärare, kursverksamhet;;
3449;2356;Datainstruktör;;
3449;2356;Datalärare, studiecirkel/kurs;;
3449;2424;Datalärare, utbildningsföretag;;
3449;2356;Datapedagog, studiecirkel/kursverksamhet;;
3449;2424;Datapedagog, utbildningsföretag;;
3449;2356;Datautbildare, studiecirkel/kursverksamhet;;
3449;2424;Datautbildare, utbildningsföretag;;
3449;2359;Distriktsstudieledare;;
3449;2355;Dramalärare;;
3449;2359;Hemslöjdskonsulent;;
3449;2356;IT-pedagog, studiecirkel/kurs;;
3449;2424;IT-pedagog, utbildningsföretag;;
3449;2359;Kursledare, studiecirkel o.dyl.;;
3449;2424;Kursutvecklare, utbildningsföretag;;
3449;2424;Ledarskapsutbildare;;
3449;2359;Länshemslöjdskonsulent;;
3449;2355;Lärare, dans, teater, drama (studiecirkel, kurs);;
3449;2356;Lärare, datakunskap (studiecirkel, kurs);;
3449;2354;Lärare, musik (studiecirkel, kurs);;
3449;2353;Lärare, språk (studiecirkel, kurs);;
3449;2359;Mediepedagog;;
3449;2354;Musikhandledare;;
3449;2354;Musiklärare, kursverksamhet;;
3449;2359;Naturskoleföreståndare;;
3449;2424;Personalutbildare;;
3449;2359;Slöjdkonsulent;;
3449;2355;Slöjdlärare, kursverksamhet;;
3449;2359;Studiecirkelledare;;
3449;2359;Studieledare;;
3449;2359;Sömnadskonsulent;;
3449;2424;Utbildningschef, företag;;
3449;2424;Utbildningskonsulent, företag;;
3449;2424;Utbildningskoordinator, företag;;
3449;2424;Utbildningsledare, företag;;
3449;2424;Utbildningsplanerare, företag;;
3449;2359;Vävkonsulent;;
3451;3434;Cateringchef;;
3451;3434;Chefskock;;
3451;3434;Köksmästare;;
3451;3434;Souschef;;
3452;3434;Dietföreståndare;;
3452;3434;Ekonomiföreståndare, fartyg;;
3452;3434;Ekonomiföreståndare, storkök;;
3452;3434;Fartygsintendent;;
3452;3434;Föreståndare, kursgård;;
3452;3434;Föreståndare, mäss, lunchrum etc;;
3452;3434;Föreståndare, skolmåltidsverksamhet;;
3452;3434;Husmor;;
3452;3434;Internatföreståndare;;
3452;3434;Kostchef;;
3452;3434;Kostekonom;;
3452;3434;Kostkonsulent;;
3452;3434;Kursgårdsföreståndare;;
3452;3434;Köksföreståndare;;
3452;3434;Skolbespisningsföreståndare;;
3452;3434;Skolmåltidsföreståndare;;
3452;3434;Storhushållsföreståndare;;
3511;3513;Dataansvarig, datatekniker;;
3511;3513;Datasamordnare, datatekniker;;
3511;3511;Datatekniker, drift;;
3511;3511;Driftledare, IT;;
3511;3511;Driftplanerare, IT;;
3511;3511;Drifttekniker, data;;
3511;3513;IT-ansvarig, datatekniker;;
3511;3513;IT-samordnare, datatekniker;;
3511;3511;IT-tekniker, drift;;
3511;3511;Konsoloperatör;;
3511;3511;PC-koordinator;;
