,cost,intersection,union,A_m,A_e,time,a,delta_u,delta_nu,gamma_u,timestep
550,2.4055759842394764,0.0009458818423495199,2.406521866081826,0.235250945901441,2.172216802022734,0 days 00:00:48.717017000,0.01,0.012,0.005,0.08,3.1
551,2.785648516235716,0.09168674757763509,2.877335263813351,0.7968052093682522,2.172216802022734,0 days 00:00:48.017747000,0.02,0.012,0.005,0.08,3.1
552,2.9769258282889304,0.4478684824708554,3.424794310759786,1.700445991207909,2.172216802022734,0 days 00:00:47.917487000,0.03,0.012,0.005,0.08,3.1
553,3.250858286558046,0.936818076100273,4.187676362658319,2.9522776367358605,2.172216802022734,0 days 00:00:48.019927000,0.04,0.012,0.005,0.08,3.1
554,4.201789815138046,1.2621134577081805,5.463903272846227,4.553799928531674,2.172216802022734,0 days 00:00:47.647244000,0.05,0.012,0.005,0.08,3.1
555,2.3161803477580216,0.05409887553016591,2.3702792232881875,0.2521612967956189,2.172216802022734,0 days 00:00:47.854383000,0.01,0.012,0.005,0.09,3.1
556,2.313177530166421,0.3649244063342701,2.678101936500691,0.8708095408122251,2.172216802022734,0 days 00:00:48.332439000,0.02,0.012,0.005,0.09,3.1
557,2.3976428300776025,0.8215219897566699,3.2191648198342726,1.868470007568208,2.172216802022734,0 days 00:00:48.443962000,0.03,0.012,0.005,0.09,3.1
558,3.1753937499887632,1.1221881577331587,4.297581907721922,3.2475532634323443,2.172216802022734,0 days 00:00:47.874812000,0.04,0.012,0.005,0.09,3.1
559,4.420085056050706,1.3768149184524898,5.796899974503195,5.001498090932951,2.172216802022734,0 days 00:00:48.047946000,0.05,0.012,0.005,0.09,3.1
560,2.449911112125106,0.0,2.449911112125106,0.27769431010237144,2.172216802022734,0 days 00:00:48.057446000,0.01,0.012,0.006,0.02,3.1
561,2.721594870950569,0.0,2.721594870950569,0.549378068927835,2.172216802022734,0 days 00:00:48.865935000,0.02,0.012,0.006,0.02,3.1
562,3.0474519202269237,0.0,3.0474519202269237,0.8752351182041896,2.172216802022734,0 days 00:00:47.770274000,0.03,0.012,0.006,0.02,3.1
563,3.427548758806262,0.0,3.427548758806262,1.255331956783528,2.172216802022734,0 days 00:00:49.061302000,0.04,0.012,0.006,0.02,3.1
564,3.862035924446755,0.0,3.862035924446755,1.6898191224240207,2.172216802022734,0 days 00:00:48.426744000,0.05,0.012,0.006,0.02,3.1
565,2.401935875464807,0.0,2.401935875464807,0.22971907344207285,2.172216802022734,0 days 00:00:47.911219000,0.01,0.012,0.006,0.03,3.1
566,2.696233128536607,0.0,2.696233128536607,0.5240163265138728,2.172216802022734,0 days 00:00:47.655708000,0.02,0.012,0.006,0.03,3.1
567,3.0932843773026235,0.0,3.0932843773026235,0.9210675752798896,2.172216802022734,0 days 00:00:48.066029000,0.03,0.012,0.006,0.03,3.1
568,3.593984187965887,0.0,3.593984187965887,1.421767385943153,2.172216802022734,0 days 00:00:48.181538000,0.04,0.012,0.006,0.03,3.1
569,4.199310421460597,0.0,4.199310421460597,2.0270936194378626,2.172216802022734,0 days 00:00:48.675553000,0.05,0.012,0.006,0.03,3.1
570,2.3861775645510934,0.0,2.3861775645510934,0.21396076252835944,2.172216802022734,0 days 00:00:48.116096000,0.01,0.012,0.006,0.04,3.1
571,2.725811425551389,0.0,2.725811425551389,0.5535946235286549,2.172216802022734,0 days 00:00:48.647827000,0.02,0.012,0.006,0.04,3.1
572,3.2226008246979845,0.0,3.2226008246979845,1.05038402267525,2.172216802022734,0 days 00:00:48.302732000,0.03,0.012,0.006,0.04,3.1
573,3.8790947919933743,0.0,3.8790947919933743,1.7068779899706403,2.172216802022734,0 days 00:00:48.462569000,0.04,0.012,0.006,0.04,3.1
574,4.698075766778348,0.0,4.698075766778348,2.5258589647556136,2.172216802022734,0 days 00:00:48.199257000,0.05,0.012,0.006,0.04,3.1
575,2.384807254035044,0.0,2.384807254035044,0.21259045201230967,2.172216802022734,0 days 00:00:49.148038000,0.01,0.012,0.006,0.05,3.1
576,2.7848667741491737,0.0,2.7848667741491737,0.6126499721264396,2.172216802022734,0 days 00:00:48.314885000,0.02,0.012,0.006,0.05,3.1
577,3.39869616415489,0.0,3.39869616415489,1.2264793621321555,2.172216802022734,0 days 00:00:48.583594000,0.03,0.012,0.006,0.05,3.1
578,4.209453167822862,0.01076280543376319,4.220215973256625,2.058761976667654,2.172216802022734,0 days 00:00:47.906826000,0.04,0.012,0.006,0.05,3.1
579,5.078848426721063,0.10374774471128392,5.182596171432347,3.1141271141208975,2.172216802022734,0 days 00:00:48.215886000,0.05,0.012,0.006,0.05,3.1
580,2.3931005032495527,0.0,2.3931005032495527,0.2208837012268187,2.172216802022734,0 days 00:00:47.604482000,0.01,0.012,0.006,0.06,3.1
581,2.8543218821693417,0.0031865170277400497,2.8575083991970818,0.6884781142020877,2.172216802022734,0 days 00:00:48.719706000,0.02,0.012,0.006,0.06,3.1
582,3.4513988806717277,0.07278142709917661,3.524180307770904,1.4247449328473452,2.172216802022734,0 days 00:00:48.425541000,0.03,0.012,0.006,0.06,3.1
583,3.9061411856516806,0.350792260082822,4.256933445734503,2.4355089037945894,2.172216802022734,0 days 00:00:49.839566000,0.04,0.012,0.006,0.06,3.1
584,4.3140343977797855,0.7917080344943873,5.105742432274173,3.7252336647458284,2.172216802022734,0 days 00:00:48.379101000,0.05,0.012,0.006,0.06,3.1
585,2.395969961188023,0.005630110768726729,2.4016000719567496,0.23501338070274183,2.172216802022734,0 days 00:00:48.598986000,0.01,0.012,0.006,0.07,3.1
586,2.6776005141516923,0.13269865182943225,2.8102991659811245,0.7707810157878243,2.172216802022734,0 days 00:00:47.740762000,0.02,0.012,0.006,0.07,3.1
587,2.8076957389055743,0.4948392052846932,3.3025349441902674,1.6251573474522278,2.172216802022734,0 days 00:00:47.898940000,0.03,0.012,0.006,0.07,3.1
588,3.0991120582747653,0.9379741242760816,4.037086182550847,2.802843504804194,2.172216802022734,0 days 00:00:48.422026000,0.04,0.012,0.006,0.07,3.1
589,3.995273326931077,1.2406283928183204,5.235901719749397,4.304313310544985,2.172216802022734,0 days 00:00:48.309707000,0.05,0.012,0.006,0.07,3.1
590,2.2282284050541614,0.09797140201588862,2.3261998070700503,0.2519544070632041,2.172216802022734,0 days 00:00:48.836546000,0.01,0.012,0.006,0.08,3.1
591,2.1521731879545527,0.43609338129302144,2.588266569247574,0.8521431485178613,2.172216802022734,0 days 00:00:48.709229000,0.02,0.012,0.006,0.08,3.1
592,2.310762767749858,0.8376411134476811,3.148403881197539,1.813828192622488,2.172216802022734,0 days 00:00:48.471700000,0.03,0.012,0.006,0.08,3.1
593,3.0824699138546983,1.113572446207623,4.196042360062322,3.1373980042472103,2.172216802022734,0 days 00:00:48.643709000,0.04,0.012,0.006,0.08,3.1
594,4.274098577735145,1.3561248333773843,5.630223411112529,4.814131442467179,2.172216802022734,0 days 00:00:48.811116000,0.05,0.012,0.006,0.08,3.1
595,1.9963291753270327,0.222736088705632,2.2190652640326647,0.26958455071556325,2.172216802022734,0 days 00:00:48.955701000,0.01,0.012,0.006,0.09,3.1
596,N/A,N/A,N/A,N/A,2.172216802022734,0 days 00:00:48.778805000,0.02,0.012,0.006,0.09,3.1
597,2.3529376083589044,0.900857248677854,3.2537948570367585,1.982435303691878,2.172216802022734,0 days 00:00:48.605782000,0.03,0.012,0.006,0.09,3.1
598,3.2850827979934456,1.1564296512441128,4.441512449237559,3.4257252984589424,2.172216802022734,0 days 00:00:48.654506000,0.04,0.012,0.006,0.09,3.1
599,4.627441947790233,1.3894554684332716,6.016897416223505,5.234136082634044,2.172216802022734,0 days 00:00:47.883279000,0.05,0.012,0.006,0.09,3.1
